"FID","FEATURE","LONGITUDE","LATITUDE","GRID","EASTING","NORTHING"
107,"Highway",84.76808589,27.8083949,"45RTL","80134","77976"
107,"Highway",84.76802328,27.80851257,"45RTL","80128","77989"
107,"Highway",84.7679829,27.80863237,"45RTL","80124","78002"
107,"Highway",84.76795515,27.80874533,"45RTL","80121","78015"
107,"Highway",84.76791008,27.80910204,"45RTL","80118","78054"
107,"Highway",84.76788571,27.80924431,"45RTL","80115","78070"
107,"Highway",84.76781754,27.80947256,"45RTL","80109","78095"
107,"Highway",84.76772133,27.80977315,"45RTL","80100","78129"
107,"Highway",84.76763091,27.80999475,"45RTL","80092","78154"
107,"Highway",84.76755895,27.81013503,"45RTL","80085","78169"
107,"Highway",84.76746802,27.81028444,"45RTL","80076","78186"
107,"Highway",84.76732991,27.81049051,"45RTL","80063","78209"
107,"Highway",84.76725135,27.81059473,"45RTL","80056","78221"
107,"Highway",84.76716321,27.81068998,"45RTL","80047","78232"
107,"Highway",84.76692095,27.81096882,"45RTL","80024","78263"
107,"Highway",84.76672587,27.811191,"45RTL","80005","78288"
107,"Highway",84.76660021,27.81136316,"45RTL","79993","78307"
107,"Highway",84.76635239,27.81175484,"45RTL","79969","78351"
107,"Highway",84.7661768,27.81204234,"45RTL","79953","78383"
107,"Highway",84.76609822,27.8121443,"45RTL","79945","78395"
107,"Highway",84.76603526,27.81221234,"45RTL","79939","78402"
107,"Highway",84.76595641,27.81227595,"45RTL","79932","78409"
107,"Highway",84.76584268,27.81233975,"45RTL","79920","78417"
107,"Highway",84.76565292,27.81241751,"45RTL","79902","78426"
107,"Highway",84.76550122,27.81249505,"45RTL","79887","78435"
107,"Highway",84.76538434,27.81256339,"45RTL","79876","78442"
107,"Highway",84.76445238,27.81309196,"45RTL","79785","78503"
107,"Highway",84.76330507,27.8136691,"45RTL","79673","78569"
107,"Highway",84.76307924,27.8137606,"45RTL","79651","78579"
107,"Highway",84.76294135,27.81381776,"45RTL","79638","78586"
107,"Highway",84.76292239,27.81382689,"45RTL","79636","78587"
107,"Highway",84.76277363,27.81387283,"45RTL","79621","78592"
107,"Highway",84.76263427,27.81390068,"45RTL","79607","78595"
107,"Highway",84.76251701,27.81391486,"45RTL","79596","78597"
107,"Highway",84.76229825,27.81392735,"45RTL","79574","78599"
107,"Highway",84.76229825,27.81392735,"45RTL","79574","78599"
107,"Highway",84.76209521,27.8139217,"45RTL","79554","78599"
107,"Highway",84.76191429,27.81390239,"45RTL","79536","78597"
107,"Highway",84.76174269,27.81385596,"45RTL","79519","78592"
107,"Highway",84.76158048,27.81379143,"45RTL","79503","78585"
107,"Highway",84.7614277,27.81371556,"45RTL","79488","78577"
107,"Highway",84.76130029,27.8136373,"45RTL","79475","78569"
107,"Highway",84.76116324,27.8135433,"45RTL","79462","78559"
107,"Highway",84.76104186,27.81341989,"45RTL","79450","78545"
102,"Highway",84.76104186,27.81341989,"45RTL","79450","78545"
102,"Highway",84.76096173,27.81330075,"45RTL","79441","78532"
102,"Highway",84.7608812,27.81312297,"45RTL","79433","78512"
102,"Highway",84.76075242,27.81284843,"45RTL","79420","78482"
102,"Highway",84.7606914,27.81274047,"45RTL","79414","78470"
102,"Highway",84.76061775,27.81263935,"45RTL","79406","78459"
102,"Highway",84.76027227,27.81221937,"45RTL","79371","78413"
102,"Highway",84.76019856,27.81210922,"45RTL","79364","78401"
102,"Highway",84.7601246,27.81196524,"45RTL","79356","78385"
102,"Highway",84.75988014,27.81147475,"45RTL","79331","78332"
102,"Highway",84.75981927,27.8113871,"45RTL","79325","78322"
102,"Highway",84.75973922,27.81127925,"45RTL","79317","78310"
102,"Highway",84.7592565,27.81073367,"45RTL","79268","78251"
102,"Highway",84.75918304,27.81065962,"45RTL","79261","78242"
102,"Highway",84.75908747,27.81059923,"45RTL","79251","78236"
102,"Highway",84.75865771,27.81037147,"45RTL","79208","78212"
102,"Highway",84.75853027,27.81028869,"45RTL","79196","78203"
102,"Highway",84.75844732,27.81021921,"45RTL","79187","78195"
102,"Highway",84.7583642,27.81012491,"45RTL","79179","78185"
102,"Highway",84.75829689,27.81002376,"45RTL","79172","78174"
102,"Highway",84.75813886,27.8096456,"45RTL","79156","78132"
102,"Highway",84.75808088,27.80951732,"45RTL","79150","78118"
102,"Highway",84.75785619,27.80913276,"45RTL","79127","78076"
102,"Highway",84.75782074,27.80905173,"45RTL","79123","78067"
102,"Highway",84.75780387,27.80890518,"45RTL","79121","78051"
102,"Highway",84.75780974,27.80883746,"45RTL","79122","78043"
102,"Highway",84.75790294,27.80855719,"45RTL","79130","78012"
102,"Highway",84.75795234,27.8083629,"45RTL","79135","77990"
102,"Highway",84.75797946,27.80815744,"45RTL","79137","77967"
102,"Highway",84.75796913,27.80804018,"45RTL","79136","77954"
102,"Highway",84.75792734,27.80795919,"45RTL","79132","77945"
102,"Highway",84.75787936,27.8079008,"45RTL","79127","77939"
102,"Highway",84.75764324,27.80769679,"45RTL","79103","77917"
102,"Highway",84.75749364,27.80761864,"45RTL","79088","77909"
102,"Highway",84.7574046,27.80758529,"45RTL","79079","77905"
102,"Highway",84.75732842,27.80757668,"45RTL","79072","77904"
102,"Highway",84.75702096,27.80760319,"45RTL","79042","77908"
102,"Highway",84.75686245,27.80761308,"45RTL","79026","77909"
102,"Highway",84.75686245,27.80761308,"45RTL","79026","77909"
102,"Highway",84.7567514,27.80760692,"45RTL","79015","77909"
102,"Highway",84.75664341,27.80758495,"45RTL","79004","77906"
102,"Highway",84.75655116,27.80754484,"45RTL","78995","77902"
108,"Highway",84.75655116,27.80754484,"45RTL","78995","77902"
108,"Highway",84.75641428,27.8074734,"45RTL","78982","77894"
108,"Highway",84.75577659,27.80698506,"45RTL","78918","77841"
108,"Highway",84.75561376,27.80683028,"45RTL","78901","77825"
108,"Highway",84.75552743,27.80672923,"45RTL","78893","77814"
108,"Highway",84.75541846,27.80656513,"45RTL","78882","77796"
108,"Highway",84.75518784,27.80623699,"45RTL","78858","77760"
108,"Highway",84.7551207,27.8061584,"45RTL","78851","77751"
108,"Highway",84.75503436,27.80605735,"45RTL","78843","77740"
108,"Highway",84.75454247,27.80555467,"45RTL","78793","77685"
108,"Highway",84.75423235,27.80519538,"45RTL","78762","77646"
110,"Highway",84.75423235,27.80519538,"45RTL","78762","77646"
110,"Highway",84.7540335,27.80496634,"45RTL","78742","77621"
110,"Highway",84.75389043,27.80482273,"45RTL","78727","77605"
110,"Highway",84.75376393,27.80469257,"45RTL","78715","77591"
110,"Highway",84.75295879,27.80401787,"45RTL","78634","77518"
110,"Highway",84.75268148,27.80381633,"45RTL","78606","77496"
110,"Highway",84.75248075,27.80368206,"45RTL","78586","77481"
110,"Highway",84.75235974,27.80361053,"45RTL","78574","77474"
110,"Highway",84.7522069,27.80352111,"45RTL","78559","77464"
113,"Highway",84.7522069,27.80352111,"45RTL","78559","77464"
113,"Highway",84.75207644,27.80345865,"45RTL","78546","77457"
113,"Highway",84.7519556,27.80341193,"45RTL","78534","77452"
113,"Highway",84.75184438,27.80338095,"45RTL","78523","77449"
113,"Highway",84.75166024,27.80335262,"45RTL","78505","77446"
113,"Highway",84.7512031,27.80328743,"45RTL","78460","77440"
113,"Highway",84.75108562,27.80326776,"45RTL","78448","77438"
113,"Highway",84.75095536,27.80323463,"45RTL","78435","77434"
113,"Highway",84.75075074,27.80317934,"45RTL","78415","77429"
113,"Highway",84.75053922,27.80313537,"45RTL","78394","77424"
113,"Highway",84.75029669,27.80310284,"45RTL","78370","77421"
114,"Bridge Road",84.75029669,27.80310284,"45RTL","78370","77421"
114,"Bridge Road",84.74949109,27.80300343,"45RTL","78290","77412"
136,"Highway",84.560192,27.85610136,"45RTL","59752","83653"
136,"Highway",84.56219577,27.85701822,"45RTL","59952","83750"
136,"Highway",84.56266645,27.85722387,"45RTL","59999","83772"
136,"Highway",84.56313057,27.85738667,"45RTL","60045","83789"
136,"Highway",84.56366442,27.85753566,"45RTL","60098","83805"
136,"Highway",84.5639676,27.85762466,"45RTL","60128","83814"
135,"Highway",84.5639676,27.85762466,"45RTL","60128","83814"
135,"Highway",84.56455399,27.85774635,"45RTL","60186","83826"
135,"Highway",84.56487779,27.85777436,"45RTL","60218","83829"
135,"Highway",84.56638834,27.85780201,"45RTL","60366","83829"
135,"Highway",84.56661698,27.85783491,"45RTL","60389","83832"
135,"Highway",84.56682037,27.85789499,"45RTL","60409","83838"
135,"Highway",84.56704299,27.85799109,"45RTL","60431","83849"
135,"Highway",84.56757744,27.85825286,"45RTL","60485","83877"
135,"Highway",84.5690656,27.85885137,"45RTL","60632","83940"
135,"Highway",84.57056022,27.85947015,"45RTL","60781","84006"
135,"Highway",84.57180722,27.86006286,"45RTL","60905","84069"
135,"Highway",84.5725003,27.86031493,"45RTL","60974","84096"
135,"Highway",84.57270385,27.86040433,"45RTL","60994","84105"
135,"Highway",84.57290118,27.86051632,"45RTL","61014","84117"
135,"Highway",84.57316227,27.86068445,"45RTL","61040","84135"
135,"Highway",84.57377377,27.86111057,"45RTL","61101","84181"
135,"Highway",84.5738759,27.86122295,"45RTL","61111","84194"
135,"Highway",84.57397818,27.86136241,"45RTL","61122","84209"
135,"Highway",84.57427884,27.86181238,"45RTL","61152","84258"
135,"Highway",84.5743937,27.86193148,"45RTL","61164","84271"
135,"Highway",84.57456571,27.86205485,"45RTL","61181","84284"
135,"Highway",84.57524089,27.86251906,"45RTL","61249","84335"
135,"Highway",84.57644483,27.86336008,"45RTL","61369","84425"
135,"Highway",84.57686513,27.86362906,"45RTL","61411","84454"
135,"Highway",84.57720925,27.86389385,"45RTL","61446","84483"
135,"Highway",84.57736865,27.86403306,"45RTL","61462","84498"
135,"Highway",84.57746439,27.86413418,"45RTL","61471","84509"
130,"Highway",84.57746439,27.86413418,"45RTL","61471","84509"
130,"Highway",84.57766248,27.8643883,"45RTL","61491","84537"
130,"Highway",84.5777777,27.86457282,"45RTL","61503","84557"
130,"Highway",84.57788026,27.86476416,"45RTL","61514","84578"
130,"Highway",84.577964,27.86499619,"45RTL","61522","84604"
130,"Highway",84.57805419,27.8652485,"45RTL","61532","84632"
130,"Highway",84.57811268,27.86550771,"45RTL","61538","84660"
130,"Highway",84.57814591,27.86578959,"45RTL","61542","84691"
130,"Highway",84.57815986,27.86602642,"45RTL","61544","84718"
130,"Highway",84.57814816,27.86621373,"45RTL","61543","84738"
130,"Highway",84.57811134,27.86645078,"45RTL","61540","84765"
130,"Highway",84.57761913,27.8681833,"45RTL","61495","84958"
130,"Highway",84.57751363,27.86863497,"45RTL","61486","85008"
130,"Highway",84.57744643,27.86912708,"45RTL","61480","85063"
130,"Highway",84.57741232,27.86987626,"45RTL","61479","85146"
130,"Highway",84.57744531,27.87011302,"45RTL","61483","85172"
130,"Highway",84.57751009,27.87036092,"45RTL","61489","85199"
130,"Highway",84.57760673,27.87063125,"45RTL","61500","85229"
130,"Highway",84.57771586,27.87086318,"45RTL","61511","85254"
130,"Highway",84.57787575,27.87109263,"45RTL","61527","85280"
130,"Highway",84.57804823,27.87130173,"45RTL","61545","85302"
130,"Highway",84.57823959,27.87148142,"45RTL","61564","85322"
130,"Highway",84.57854568,27.87175087,"45RTL","61594","85351"
130,"Highway",84.57942534,27.87245786,"45RTL","61683","85428"
130,"Highway",84.57964853,27.87265321,"45RTL","61705","85449"
130,"Highway",84.5798402,27.87288929,"45RTL","61724","85475"
130,"Highway",84.58049112,27.8735476,"45RTL","61790","85547"
130,"Highway",84.58062491,27.8736418,"45RTL","61803","85557"
130,"Highway",84.58077129,27.87371563,"45RTL","61818","85565"
139,"Highway",84.58077129,27.87371563,"45RTL","61818","85565"
139,"Highway",84.58104016,27.87378895,"45RTL","61845","85572"
139,"Highway",84.58147051,27.87390897,"45RTL","61887","85585"
139,"Highway",84.58169308,27.87398699,"45RTL","61909","85593"
139,"Highway",84.58184583,27.87406531,"45RTL","61925","85601"
139,"Highway",84.58224073,27.8743231,"45RTL","61964","85629"
139,"Highway",84.58244436,27.87441926,"45RTL","61984","85639"
139,"Highway",84.58265411,27.87447477,"45RTL","62005","85645"
139,"Highway",84.58287003,27.87449642,"45RTL","62026","85647"
139,"Highway",84.58287003,27.87449642,"45RTL","62026","85647"
139,"Highway",84.58318729,27.87447703,"45RTL","62058","85644"
139,"Highway",84.58332708,27.87450577,"45RTL","62071","85647"
139,"Highway",84.58344798,27.87456166,"45RTL","62083","85653"
139,"Highway",84.58356902,27.87464463,"45RTL","62096","85662"
139,"Highway",84.58386274,27.87497052,"45RTL","62125","85698"
139,"Highway",84.58395209,27.87506039,"45RTL","62134","85708"
139,"Highway",84.58408584,27.87514556,"45RTL","62148","85717"
139,"Highway",84.58426394,27.875217,"45RTL","62165","85724"
139,"Highway",84.58456266,27.87529018,"45RTL","62195","85732"
139,"Highway",84.58470645,27.875355,"45RTL","62209","85739"
231,"Highway",84.58470645,27.875355,"45RTL","62209","85739"
231,"Highway",84.58473445,27.87536842,"45RTL","62212","85740"
231,"Highway",84.58480344,27.87556892,"45RTL","62219","85762"
231,"Highway",84.58495644,27.87569236,"45RTL","62234","85776"
231,"Highway",84.5863458,27.87662275,"45RTL","62373","85876"
231,"Highway",84.58656215,27.87672336,"45RTL","62395","85887"
231,"Highway",84.58689293,27.87685732,"45RTL","62428","85901"
231,"Highway",84.58704581,27.8769582,"45RTL","62443","85912"
231,"Highway",84.5875946,27.87749733,"45RTL","62498","85971"
231,"Highway",84.58787503,27.87771047,"45RTL","62526","85994"
231,"Highway",84.58823127,27.8778556,"45RTL","62562","86009"
231,"Highway",84.58867607,27.87794394,"45RTL","62606","86018"
231,"Highway",84.58867607,27.87794394,"45RTL","62606","86018"
231,"Highway",84.58895535,27.87794275,"45RTL","62633","86017"
231,"Highway",84.5893739,27.87787328,"45RTL","62674","86009"
231,"Highway",84.59028687,27.8776776,"45RTL","62764","85985"
231,"Highway",84.5906674,27.87761957,"45RTL","62801","85978"
231,"Highway",84.591289,27.87753794,"45RTL","62862","85968"
231,"Highway",84.59163132,27.87745751,"45RTL","62896","85958"
231,"Highway",84.59187196,27.87735495,"45RTL","62919","85946"
231,"Highway",84.59212493,27.87718465,"45RTL","62944","85927"
231,"Highway",84.59238992,27.87689022,"45RTL","62969","85894"
231,"Highway",84.59257942,27.87672019,"45RTL","62987","85875"
231,"Highway",84.59276916,27.87659529,"45RTL","63006","85861"
231,"Highway",84.59349046,27.87617481,"45RTL","63076","85813"
231,"Highway",84.59416049,27.87566429,"45RTL","63141","85755"
231,"Highway",84.59425351,27.875612,"45RTL","63150","85749"
231,"Highway",84.59478788,27.87536604,"45RTL","63202","85720"
231,"Highway",84.59480369,27.87535694,"45RTL","63204","85719"
143,"Highway",84.59480369,27.87535694,"45RTL","63204","85719"
143,"Highway",84.5951554,27.87513658,"45RTL","63238","85694"
143,"Highway",84.59533275,27.87506813,"45RTL","63255","85686"
143,"Highway",84.59548499,27.87505168,"45RTL","63270","85684"
143,"Highway",84.59598056,27.87513979,"45RTL","63319","85693"
143,"Highway",84.59615202,27.87515484,"45RTL","63336","85694"
143,"Highway",84.59615202,27.87515484,"45RTL","63336","85694"
143,"Highway",84.59632961,27.87513151,"45RTL","63353","85691"
143,"Highway",84.59695717,27.87498214,"45RTL","63415","85674"
143,"Highway",84.59716009,27.87494742,"45RTL","63435","85669"
143,"Highway",84.59737587,27.87494198,"45RTL","63456","85668"
143,"Highway",84.59799135,27.87490547,"45RTL","63517","85663"
143,"Highway",84.59814993,27.87488673,"45RTL","63532","85661"
143,"Highway",84.59830836,27.87484092,"45RTL","63548","85655"
143,"Highway",84.59884043,27.87464233,"45RTL","63600","85632"
143,"Highway",84.59927092,27.87443741,"45RTL","63642","85609"
143,"Highway",84.59964424,27.87422596,"45RTL","63678","85585"
143,"Highway",84.59992871,27.87401716,"45RTL","63705","85561"
143,"Highway",84.60012444,27.87382905,"45RTL","63724","85540"
143,"Highway",84.60028834,27.87362529,"45RTL","63740","85517"
143,"Highway",84.60066567,27.87299193,"45RTL","63776","85446"
143,"Highway",84.60080435,27.8728176,"45RTL","63789","85426"
143,"Highway",84.60096215,27.87265899,"45RTL","63804","85408"
143,"Highway",84.60111388,27.87255003,"45RTL","63819","85396"
143,"Highway",84.60131014,27.87245893,"45RTL","63838","85386"
143,"Highway",84.60404648,27.87144977,"45RTL","64105","85268"
143,"Highway",84.60429335,27.87132911,"45RTL","64129","85255"
143,"Highway",84.6044831,27.87121096,"45RTL","64148","85241"
143,"Highway",84.60539316,27.87050757,"45RTL","64236","85161"
143,"Highway",84.60561451,27.87036446,"45RTL","64257","85145"
143,"Highway",84.60590562,27.87021202,"45RTL","64286","85128"
143,"Highway",84.60622862,27.87008652,"45RTL","64317","85113"
143,"Highway",84.60660254,27.86998786,"45RTL","64354","85102"
143,"Highway",84.60707811,27.8699068,"45RTL","64401","85092"
143,"Highway",84.60759836,27.86987067,"45RTL","64452","85087"
143,"Highway",84.60815694,27.86987949,"45RTL","64507","85087"
143,"Highway",84.60866497,27.86992914,"45RTL","64557","85091"
143,"Highway",84.60932575,27.87005482,"45RTL","64622","85104"
143,"Highway",84.6099358,27.87018749,"45RTL","64683","85117"
143,"Highway",84.61026006,27.87028758,"45RTL","64715","85128"
143,"Highway",84.6105845,27.87042151,"45RTL","64747","85142"
143,"Highway",84.61078834,27.87055147,"45RTL","64767","85156"
143,"Highway",84.61110049,27.87075765,"45RTL","64799","85178"
143,"Highway",84.61129792,27.87087635,"45RTL","64818","85191"
143,"Highway",84.61159749,27.87110063,"45RTL","64848","85215"
143,"Highway",84.61196734,27.87140808,"45RTL","64885","85249"
143,"Highway",84.61210748,27.8714977,"45RTL","64899","85258"
143,"Highway",84.61229221,27.87161646,"45RTL","64918","85271"
143,"Highway",84.61247678,27.87170588,"45RTL","64936","85281"
143,"Highway",84.61326547,27.87200018,"45RTL","65015","85312"
143,"Highway",84.61343099,27.87208969,"45RTL","65031","85321"
143,"Highway",84.61357113,27.87217932,"45RTL","65045","85331"
143,"Highway",84.61369871,27.87229155,"45RTL","65058","85343"
143,"Highway",84.61397347,27.87261747,"45RTL","65086","85379"
143,"Highway",84.61413925,27.8727521,"45RTL","65102","85393"
145,"Bridge Road",84.61413925,27.8727521,"45RTL","65102","85393"
145,"Bridge Road",84.61431729,27.87280771,"45RTL","65120","85399"
145,"Bridge Road",84.61457789,27.87287423,"45RTL","65146","85406"
145,"Bridge Road",84.61517828,27.87297759,"45RTL","65205","85416"
144,"Highway",84.61517828,27.87297759,"45RTL","65205","85416"
144,"Highway",84.61522596,27.87299092,"45RTL","65210","85418"
144,"Highway",84.61560703,27.87303434,"45RTL","65247","85422"
124,"Highway",84.61560703,27.87303434,"45RTL","65247","85422"
124,"Highway",84.61592434,27.87302615,"45RTL","65279","85420"
